2014-06-26 19:24:12,78.1189
2014-06-26 19:24:28,78.11225
2014-06-26 19:24:44,78.1189
2014-06-26 19:25:00,78.1189
2014-06-26 19:25:16,78.1189
2014-06-26 19:25:32,78.1189
2014-06-26 19:25:48,78.1189
2014-06-26 19:26:04,78.1189
2014-06-26 19:26:19,78.1189
2014-06-26 19:26:33,78.11225
2014-06-26 19:26:50,78.11225
2014-06-26 19:27:06,78.1056
2014-06-26 19:27:22,78.1056
2014-06-26 19:27:37,78.1056
2014-06-26 19:27:53,78.1056
2014-06-26 19:28:09,78.1056
2014-06-26 19:28:25,78.1056
2014-06-26 19:28:41,78.1056
2014-06-26 19:28:57,78.1056
2014-06-26 19:29:11,78.1056
2014-06-26 19:29:27,78.1056
2014-06-26 19:29:43,78.11225
2014-06-26 19:29:59,78.11225
2014-06-26 19:30:15,78.1056
2014-06-26 19:30:30,78.1056
2014-06-26 19:30:46,78.1056
2014-06-26 19:31:02,78.09895
2014-06-26 19:31:16,78.09895
2014-06-26 19:31:33,78.09895
2014-06-26 19:31:48,78.1056
2014-06-26 19:32:03,78.1056
2014-06-26 19:32:19,78.09895
2014-06-26 19:32:35,78.09895
2014-06-26 19:32:50,78.09895
2014-06-26 19:33:06,78.09895
2014-06-26 19:33:22,78.09895
2014-06-26 19:33:37,78.09895
2014-06-26 19:33:52,78.09895
2014-06-26 19:34:08,78.09895
2014-06-26 19:34:24,78.09895
2014-06-26 19:34:40,78.09895
2014-06-26 19:34:56,78.09229
2014-06-26 19:35:10,78.09229
2014-06-26 19:35:27,78.09229
2014-06-26 19:35:43,78.09229
2014-06-26 19:35:59,78.09229
2014-06-26 19:36:15,78.08564
2014-06-26 19:36:30,78.08564
2014-06-26 19:36:46,78.09229
2014-06-26 19:37:02,78.08564
2014-06-26 19:37:18,78.09229
2014-06-26 19:37:33,78.09229
2014-06-26 19:37:49,78.08564
2014-06-26 19:38:05,78.08564
2014-06-26 19:38:20,78.08564
2014-06-26 19:38:36,78.08564
2014-06-26 19:38:52,78.08564
2014-06-26 19:39:08,78.08564
2014-06-26 19:39:24,78.08564
2014-06-26 19:39:39,78.08564
2014-06-26 19:39:54,78.08564
2014-06-26 19:40:10,78.08564
2014-06-26 19:40:26,78.08564
2014-06-26 19:40:40,78.07899
2014-06-26 19:40:57,78.07899
2014-06-26 19:41:12,78.07899
2014-06-26 19:41:28,78.07899
2014-06-26 19:41:44,78.03906
2014-06-26 19:42:00,78.07899
2014-06-26 19:42:16,78.03906
2014-06-26 19:42:31,78.03906
2014-06-26 19:42:47,78.03906
2014-06-26 19:43:02,78.03906
2014-06-26 19:43:18,78.03241
2014-06-26 19:43:34,78.03241
2014-06-26 19:43:50,78.03241
2014-06-26 19:44:06,78.03241
2014-06-26 19:44:22,78.03241
2014-06-26 19:44:38,78.03241
2014-06-26 19:44:53,78.03241
2014-06-26 19:45:09,78.03241
2014-06-26 19:45:23,78.02576
2014-06-26 19:45:40,78.02576
2014-06-26 19:45:56,78.02576
2014-06-26 19:46:12,78.02576
2014-06-26 19:46:27,78.02576
2014-06-26 19:46:43,78.02576
2014-06-26 19:46:59,78.02576
2014-06-26 19:47:15,78.02576
2014-06-26 19:47:30,78.02576
2014-06-26 19:47:46,78.02576
2014-06-26 19:48:02,78.02576
2014-06-26 19:48:18,78.02576
2014-06-26 19:48:33,78.03241
2014-06-26 19:48:49,78.02576
2014-06-26 19:49:05,78.02576
2014-06-26 19:49:21,78.02576
2014-06-26 19:49:37,78.0191
